,Unnamed: 0.1,survey,filename,order_in_survey,trustworthy,lively,natural,boring,empathetic,respectful,cold,engaging,following,file_order,Flesch_reading,num_word,Gender,Intensity,Pitch,Rate,bin_trustworthy,bin_lively,bin_natural,bin_boring,bin_empathetic,bin_respectful,bin_cold,bin_engaging,bin_following,norm_trustworthy,norm_lively,norm_natural,norm_boring,norm_empathetic,norm_respectful,norm_cold,norm_engaging,norm_following,Unnamed: 0,Duration,mean_pitch,mean_intensity,speaking_rate,number,text
20,21,1,3_M_intensity_x-soft_pitch_high_rate_medium.wav,22,3.6,3.6,3.0,2.6,3.0,3.0,3.8,3.6,2.8,3,87.72,9,M,x-soft,high,medium,1,1,0,0,0,0,1,1,0,0.3048852668908182,0.2888155068425359,-0.38748611,2.6,-0.356317736,-0.420813056,0.4766811790162329,0.2888155068425359,-0.608678728,511,2.975736961451247,119.54929756088076,58.15487834511915,181.46765221367065,3,3
21,22,1,3_F_intensity_x-loud_pitch_low_rate_fast.wav,23,4.0,3.8,4.0,2.8,3.8,3.2,4.0,4.0,3.8,3,87.72,9,F,x-loud,low,fast,1,1,1,0,1,0,1,1,1,0.6683384158827744,0.4483332236125126,0.6544272286380579,2.8,0.4322634635642303,-0.166293491,0.7312007439228176,0.6522686558344921,0.4504917964160784,111,2.348798185941043,121.53956738572003,65.33354036591375,229.90480971597384,3,3
22,23,1,2_M_intensity_medium_pitch_low_rate_slow.wav,24,3.8,3.8,3.6,2.0,2.8,3.8,3.6,3.0,3.6,2,64.37,7,M,medium,low,slow,1,1,1,0,0,1,1,0,1,0.4804727437090773,0.4332346100979169,0.1959722315094936,2.0,-0.622589916,0.4504917964160784,0.2576471332796577,-0.43591167,0.2576471332796577,263,3.0802267573696147,92.27231698,65.48960924605817,175.31176843004167,2,2
23,24,1,2_F_intensity_x-soft_pitch_high_rate_medium.wav,25,2.8,2.8,2.4,2.6,2.6,3.2,3.6,3.0,3.0,2,64.37,7,F,x-soft,high,medium,0,0,0,0,0,0,1,0,0,-0.55414139,-0.475209302,-0.89817878,2.6,-0.724749876,-0.047922679,0.2271406050723717,-0.283552065,-0.330790199,757,2.453287982,190.34208857627365,62.04200037939385,220.1127645808301,2,2
24,25,1,1_M_intensity_x-loud_pitch_low_rate_slow.wav,26,3.8,4.0,3.6,2.6,3.2,3.8,3.8,3.2,4.0,1,55.91,7,M,x-loud,low,slow,1,1,1,0,0,1,1,0,1,0.4804727437090773,0.6683384158827744,0.2132294178276551,2.6,-0.167480917,0.4310760372943512,0.5100081253826767,-0.211898633,0.6683384158827744,150,3.001859410430839,87.12650687982308,71.09493978120135,139.91328126180298,1,1
25,26,1,1_F_intensity_x-soft_pitch_high_rate_medium.wav,27,3.6,4.0,3.4,3.4,3.8,3.6,3.8,3.8,3.6,1,55.91,7,F,x-soft,high,medium,1,1,0,0,1,1,1,1,1,0.255488560476092,0.7139435576046562,0.037641941,3.4,0.4766811790162329,0.2749043195978192,0.5222863207381148,0.4960969381379601,0.2727457467942534,677,2.5839002267573696,190.8181740028175,64.81925461799466,162.54497586660816,1,1
26,27,2,1_F_intensity_x-soft_pitch_high_rate_slow.wav,1,3.8333333333333335,3.8333333333333335,3.333333333333333,2.0,3.8333333333333335,3.8333333333333335,4.0,4.166666666666667,4.5,1,55.91,7,F,x-soft,high,slow,1,1,0,0,1,1,1,1,1,0.1061329069807198,0.2335514773750303,-0.29334125,2.0,0.008598288,0.1033732373338432,0.3346045895150857,0.3774296703050582,0.7612030283561109,679,3.184716553287982,190.67994805449072,64.45851564375536,131.8798684191789,1,1
27,28,2,1_M_intensity_x-loud_pitch_high_rate_slow.wav,2,4.166666666666667,3.8333333333333335,3.333333333333333,2.333333333333333,3.6666666666666665,4.166666666666667,3.8333333333333335,4.166666666666667,4.0,1,55.91,7,M,x-loud,high,slow,1,1,0,0,1,1,1,1,1,0.4181342671108674,0.2537947592194904,-0.356065622,2.333333333333333,-0.10875846,0.4059519610901478,0.1708271059079237,0.4059519610901478,0.260072922,154,3.001859410430839,129.0775452129526,72.48466764262652,139.91328126180298,1,1
28,29,2,2_F_intensity_x-soft_pitch_medium_rate_fast.wav,3,3.8333333333333335,3.333333333333333,3.8333333333333335,2.5,3.6666666666666665,3.8333333333333335,4.0,3.6666666666666665,3.5,2,64.37,7,F,x-soft,medium,fast,1,0,1,0,1,1,1,1,0,0.1495971734334055,-0.142919728,0.1495971734334055,2.5,-0.091056815,0.2443721228456472,0.2927165429293727,0.090432108,-0.037745286,746,1.904716553287982,152.60612345123212,62.42816792332956,283.50675016071807,2,2
29,30,2,2_M_intensity_medium_pitch_medium_rate_slow.wav,4,3.8333333333333335,3.6666666666666665,3.6666666666666665,2.333333333333333,3.8333333333333335,3.8333333333333335,3.333333333333333,4.0,3.8333333333333335,2,64.37,7,M,medium,medium,slow,1,1,1,0,1,1,0,1,1,0.002703939,0.001945115,-0.137655761,2.333333333333333,0.002703939,0.1029982274137988,-0.384587912,0.2582999029304857,0.005463608,267,3.027981859410431,110.6822335472214,66.74058504135972,178.33660341186516,2,2
30,31,2,3_F_intensity_x-loud_pitch_high_rate_fast.wav,5,4.0,4.166666666666667,3.8333333333333335,2.1666666666666665,3.5,4.333333333333333,3.333333333333333,4.0,4.5,3,87.72,9,F,x-loud,high,fast,1,1,1,0,0,1,0,1,1,0.2492522764766871,0.4777239590110529,0.091190931,2.1666666666666665,-0.262698475,0.6208433285070202,-0.402289558,0.3467868955358053,0.6514861032762731,106,2.453287982,189.31384943056585,66.86878835714282,220.1127645808301,3,3
31,32,2,3_M_intensity_x-soft_pitch_medium_rate_fast.wav,6,4.333333333333333,3.8333333333333335,4.333333333333333,2.0,4.0,4.166666666666667,4.333333333333333,4.333333333333333,4.666666666666667,3,87.72,9,M,x-soft,medium,fast,1,1,1,0,1,1,1,1,1,0.4605843379807954,0.2593140985132434,0.549071331,2.0,0.2871972036356198,0.3147052988379517,0.6466059496452333,0.534129355,0.932844689,507,2.348798185941043,99.84362343900985,58.12421247084634,229.90480971597384,3,3
32,33,2,4_F_intensity_medium_pitch_low_rate_slow.wav,7,4.0,3.1666666666666665,3.8333333333333335,3.0,3.333333333333333,3.8333333333333335,2.5,3.5,3.6666666666666665,4,84.68,12,F,medium,low,slow,1,0,1,0,0,1,0,0,1,0.2234896553384739,-0.34032401,0.0546076647042935,3.0,-0.575714031,0.051472985,-1.12458572,-0.2766538,0.064669487,388,3.602675736961451,125.78623837826204,66.06293995452394,199.8514583516913,4,4
33,34,2,4_M_intensity_x-soft_pitch_high_rate_medium.wav,8,4.166666666666667,4.0,4.0,2.6666666666666665,4.0,4.333333333333333,3.5,4.0,4.333333333333333,4,84.68,12,M,x-soft,high,medium,1,1,1,0,1,1,0,1,1,0.4181342671108674,0.4936801302614067,0.2750148976149001,2.6666666666666665,0.3725495166740184,0.534129355,-0.277640451,0.2343103008090909,0.6208433285070202,423,2.688390022675737,123.43911772071358,64.38872830310869,267.8182830344641,4,4
34,35,2,5_F_intensity_medium_pitch_low_rate_medium.wav,9,3.5,4.0,3.6666666666666665,2.833333333333333,3.8333333333333335,3.5,3.5,3.8333333333333335,3.6666666666666665,5,84.68,12,F,medium,low,medium,0,1,1,0,1,0,0,1,1,-0.150221881,0.4352738881411249,-0.089873365,2.833333333333333,0.1061329069807198,-0.265833155,-0.078449883,0.06818798,0.034785535,590,2.975736961451247,121.6403141402075,62.55817083830779,241.95686961822756,5,5
35,36,2,5_M_intensity_x-loud_pitch_high_rate_fast.wav,10,3.6666666666666665,3.1666666666666665,3.5,3.6666666666666665,3.8333333333333335,4.166666666666667,3.6666666666666665,3.5,4.0,5,84.68,12,M,x-loud,high,fast,1,0,0,1,1,1,1,0,1,-0.077691059,-0.370207961,-0.220810429,3.6666666666666665,0.091190931,0.3652473642843385,0.084912769,-0.180105832,0.3196626138474895,230,2.505532879818594,116.46728233981447,67.33522899034304,287.3640197657791,5,5
36,37,2,6_F_intensity_x-soft_pitch_medium_rate_medium.wav,11,3.1666666666666665,3.1666666666666665,2.833333333333333,1.8333333333333333,3.1666666666666665,2.6666666666666665,3.333333333333333,3.333333333333333,3.5,6,31.55,6,F,x-soft,medium,medium,0,0,0,0,0,0,0,0,0,-0.485226192,-0.496639881,-0.838346982,1.8333333333333333,-0.59141483,-0.881172062,-0.445535791,-0.350760842,-0.204881803,475,2.3226757369614512,159.74870572863554,63.50176874410023,154.99365420287026,6,6
37,39,2,7_F_intensity_x-loud_pitch_medium_rate_slow.wav,13,4.333333333333333,4.166666666666667,4.666666666666667,2.0,4.333333333333333,4.5,3.8333333333333335,4.333333333333333,4.0,7,104.64,9,F,x-loud,medium,slow,1,1,1,0,1,1,1,1,1,0.549071331,0.5156688861699856,0.9179027129695716,2.0,0.6466059496452333,0.786965649,0.1318955281189329,0.6180836588601437,0.2370699704559674,37,2.505532879818594,155.00019510076012,69.72620353,215.52301482433435,7,7
38,40,2,7_M_intensity_x-soft_pitch_medium_rate_slow.wav,14,3.5,3.8333333333333335,3.333333333333333,2.1666666666666665,3.1666666666666665,3.1666666666666665,4.0,3.8333333333333335,3.8333333333333335,7,104.64,9,M,x-soft,medium,slow,0,1,0,0,0,0,1,1,1,-0.357079817,0.1002385577669223,-0.512381493,2.1666666666666665,-0.571546558,-0.556604583,0.2054130001039568,0.0176459143754002,-0.009478367,552,2.348798185941043,101.58437282199294,62.19979276263579,229.90480971597384,7,7
39,41,2,8_F_intensity_medium_pitch_medium_rate_fast.wav,15,4.166666666666667,3.333333333333333,3.5,2.6666666666666665,3.6666666666666665,3.6666666666666665,3.6666666666666665,4.166666666666667,3.8333333333333335,8,87.72,9,F,medium,medium,fast,1,0,0,0,1,1,1,1,1,0.4659166629103777,-0.085714696,-0.125857269,2.6666666666666665,0.009022914,-0.115635986,-0.027938836,0.3652473642843385,0.203667526039838,347,2.165941043,164.2580414202535,63.30509564,249.31426537406568,8,8
40,42,2,8_M_intensity_x-loud_pitch_high_rate_fast.wav,16,3.8333333333333335,3.5,3.333333333333333,2.1666666666666665,3.6666666666666665,4.0,3.6666666666666665,4.333333333333333,4.166666666666667,8,87.72,9,M,x-loud,high,fast,1,0,0,0,1,1,1,1,1,0.080370286,-0.083969222,-0.304161896,2.1666666666666665,0.0351605453257021,0.4216935730236313,-0.100694011,0.6208433285070202,0.3774296703050582,720,2.165941043,124.96019918589182,66.5393005,249.31426537406568,8,8
41,43,2,9_F_intensity_x-loud_pitch_high_rate_slow.wav,17,4.166666666666667,4.333333333333333,4.166666666666667,2.5,4.166666666666667,4.333333333333333,4.166666666666667,4.5,5.0,9,109.04,13,F,x-loud,high,slow,1,1,1,0,1,1,1,1,1,0.3910099854225516,0.7472752482712725,0.3910099854225516,2.5,0.4031922914432713,0.6615479253128295,0.5156688861699856,0.6772487244144862,1.292628444566826,636,3.4459410430839004,197.9900390669428,67.06732598013517,226.35326322993305,9,9
42,44,2,9_M_intensity_x-loud_pitch_medium_rate_slow.wav,18,4.5,4.166666666666667,4.333333333333333,3.1666666666666665,4.166666666666667,4.5,4.333333333333333,4.5,4.833333333333333,9,109.04,13,M,x-loud,medium,slow,1,1,1,0,1,1,1,1,1,0.6772487244144862,0.5184285558168622,0.667442275,3.1666666666666665,0.5066212597161871,0.7897253191412007,0.534129355,0.7897253191412007,1.061022082465539,67,3.315328798185941,98.86151735764868,66.05984438,235.2707823,9,9
43,45,2,10_F_intensity_medium_pitch_medium_rate_fast.wav,19,4.333333333333333,3.6666666666666665,4.333333333333333,2.333333333333333,4.166666666666667,4.166666666666667,3.8333333333333335,4.333333333333333,4.333333333333333,10,50.5,4,F,medium,medium,fast,1,1,1,0,1,1,1,1,1,0.6117957020532215,0.090432108,0.6208433285070202,2.333333333333333,0.3652473642843385,0.4899062650317725,0.093950601,0.7215126271330594,0.605901353,795,1.1732879818594104,155.3110381006289,66.00316491241331,204.5533609060338,10,10
44,46,2,10_M_intensity_medium_pitch_low_rate_fast.wav,20,4.333333333333333,4.0,3.6666666666666665,2.6666666666666665,3.8333333333333335,4.5,4.166666666666667,4.166666666666667,4.333333333333333,10,50.5,4,M,medium,low,fast,1,1,1,0,1,1,1,1,1,0.4198797411749862,0.2582999029304857,-0.101108843,2.6666666666666665,0.0176459143754002,0.6605337297300719,0.3864772967588568,0.2917023473466151,0.5323563359017006,193,0.9643083900226758,115.92620843953108,65.61508754,248.88303626017023,10,10
45,47,2,8_F_intensity_medium_pitch_medium_rate_medium.wav,21,4.0,4.0,3.8333333333333335,2.1666666666666665,3.8333333333333335,3.8333333333333335,3.8333333333333335,4.0,4.0,8,87.72,9,F,medium,medium,medium,1,1,1,0,1,1,1,1,1,0.2750148976149001,0.2691205484011027,0.043408536,2.1666666666666665,0.043408536,0.1680674362610473,0.0312262294928936,0.1625383028881858,0.2628325915941805,349,2.636145124716553,168.4191867071153,64.36557596941216,204.84456448810369,8,8
46,48,2,8_F_intensity_medium_pitch_medium_rate_fast.wav,22,4.0,4.0,3.5,2.6666666666666665,4.0,4.166666666666667,3.8333333333333335,3.8333333333333335,4.0,8,87.72,9,F,medium,medium,fast,1,1,0,0,1,1,1,1,1,0.2492522764766871,0.3495465651826818,-0.150221881,2.6666666666666665,0.2343103008090909,0.3801893399519347,0.2130901624136811,0.080370286,0.3060822987299961,347,2.165941043,164.2580414202535,63.30509564,249.31426537406568,8,8
47,49,2,8_M_intensity_x-loud_pitch_medium_rate_fast.wav,23,3.5,3.5,2.6666666666666665,2.0,3.333333333333333,3.8333333333333335,2.6666666666666665,3.5,4.0,8,87.72,9,M,x-loud,medium,fast,0,0,0,0,0,1,0,0,1,-0.205868453,-0.083969222,-0.780502764,2.0,-0.478179412,0.1779049049016249,-0.886691402,-0.294355446,0.3210242743975922,717,2.009206349206349,104.2911636907318,65.23326159186165,268.76283773107923,8,8
48,50,2,9_F_intensity_x-loud_pitch_high_rate_slow.wav,24,4.166666666666667,4.0,3.8333333333333335,2.0,3.8333333333333335,4.5,3.6666666666666665,4.5,4.333333333333333,9,109.04,13,F,x-loud,high,slow,1,1,1,0,1,1,1,1,1,0.3923716459726543,0.3562095319096484,0.130497519022159,2.0,0.008598288,0.6514861032762731,-0.036986463,0.7490207223353914,0.5205490398010255,636,3.4459410430839004,197.9900390669428,67.06732598013517,226.35326322993305,9,9
49,51,2,9_M_intensity_x-loud_pitch_high_rate_fast.wav,25,3.1666666666666665,3.0,3.1666666666666665,2.0,3.6666666666666665,3.6666666666666665,3.333333333333333,3.5,3.5,9,109.04,13,M,x-loud,high,fast,0,0,0,0,1,1,0,0,0,-0.639197226,-0.785451275,-0.62425525,2.0,-0.251905375,-0.154370756,-0.540903784,-0.373794812,-0.365140793,74,2.244308390022676,119.94656489769064,64.98085709343871,347.5458201143734,9,9
50,52,2,10_F_intensity_medium_pitch_high_rate_fast.wav,26,4.166666666666667,4.5,4.333333333333333,2.1666666666666665,4.0,4.333333333333333,4.166666666666667,4.166666666666667,4.333333333333333,10,50.5,4,F,medium,high,fast,1,1,1,0,1,1,1,1,1,0.3923716459726543,0.7612030283561109,0.523308709,2.1666666666666665,0.2492522764766871,0.6330256345277397,0.3652473642843385,0.3923716459726543,0.5142610829941033,798,1.225532879818594,190.65450538479115,66.06522500084525,195.83317914369243,10,10
51,53,2,10_M_intensity_medium_pitch_medium_rate_slow.wav,27,4.166666666666667,4.0,3.8333333333333335,2.5,4.0,4.333333333333333,4.166666666666667,4.333333333333333,4.666666666666667,10,50.5,4,M,medium,medium,slow,1,1,1,0,1,1,1,1,1,0.430316573,0.4024334680092106,0.1739617854748447,2.5,0.3526812447496028,0.733694933,0.4686763325572543,0.6208433285070202,0.883092465,190,1.6173696145124716,120.83413460748169,66.53055269657968,148.3890867285422,10,10
52,54,3,1_F_intensity_x-soft_pitch_high_rate_fast.wav,1,4.25,3.75,3.75,1.5,4.25,4.25,1.5,4.25,4.0,1,55.91,7,F,x-soft,high,fast,1,1,1,0,1,1,0,1,1,0.6566444790229069,-0.034656742,0.043499876,1.5,0.5784878614435417,0.6566444790229069,-1.402572556,0.6566444790229069,0.3109938686545156,681,2.061451247165533,192.55857583139183,64.96510771090941,203.739962600374,1,1
53,55,3,1_M_intensity_x-loud_pitch_low_rate_medium.wav,2,4.25,4.0,4.0,1.5,3.75,4.0,2.0,3.5,4.25,1,55.91,7,M,x-loud,low,medium,1,1,1,0,1,1,0,0,1,0.6566444790229069,0.3109938686545156,0.3891504862338809,1.5,-0.034656742,0.3109938686545156,-0.867584571,-0.302150735,0.5784878614435417,155,2.244308390022676,87.37022503789704,70.39393458571762,187.1400569846626,1,1
54,56,3,2_F_intensity_x-soft_pitch_high_rate_slow.wav,3,3.0,2.5,3.0,3.5,2.75,3.0,2.75,2.5,2.75,2,64.37,7,F,x-soft,high,slow,0,0,0,0,0,0,0,0,0,0.04925689,-0.563887713,-0.182034238,3.5,-0.29639372,0.04925689,-0.485737222,-0.563887713,-0.29639372,748,3.027981859410431,189.7235749860968,61.65314064201939,178.33660341186516,2,2
55,57,3,2_M_intensity_medium_pitch_low_rate_fast.wav,4,4.5,4.0,4.25,1.25,4.25,4.5,1.5,4.25,4.25,2,64.37,7,M,medium,low,fast,1,1,1,0,1,1,0,1,1,0.9241384718119328,0.3109938686545156,0.6566444790229069,1.25,0.5784878614435417,0.9241384718119328,-1.402572556,0.6566444790229069,0.5784878614435417,266,1.852471655328798,93.17268074813202,66.02164124219553,291.5024359194066,2,2
56,58,3,3_F_intensity_x-loud_pitch_medium_rate_medium.wav,5,4.5,4.0,4.0,1.25,4.0,4.5,1.25,4.5,4.25,3,87.72,9,F,x-loud,medium,medium,1,1,1,0,1,1,0,1,1,0.9241384718119328,0.3109938686545156,0.3891504862338809,1.25,0.2328372510751504,0.9241384718119328,-1.748223167,0.9241384718119328,0.5784878614435417,113,3.027981859410431,150.77355941397911,67.53397314125384,178.33660341186516,3,3
57,59,3,3_M_intensity_x-soft_pitch_medium_rate_fast.wav,6,4.25,4.25,4.5,1.5,4.0,4.5,1.75,4.0,4.5,3,87.72,9,M,x-soft,medium,fast,1,1,1,0,1,1,0,1,1,0.6566444790229069,0.6566444790229069,0.9241384718119328,1.5,0.2328372510751504,0.9241384718119328,-1.056921946,0.3109938686545156,0.9241384718119328,507,2.348798185941043,99.84362343900985,58.12421247084634,229.90480971597384,3,3
58,60,3,4_F_intensity_medium_pitch_low_rate_slow.wav,7,4.0,3.5,3.75,2.0,3.75,4.25,2.0,3.75,4.25,4,84.68,12,F,medium,low,slow,1,0,1,0,1,1,0,1,1,0.3891504862338809,-0.223994117,0.043499876,2.0,0.043499876,0.6566444790229069,-0.789427953,0.043499876,0.6566444790229069,388,3.602675736961451,125.78623837826204,66.06293995452394,199.8514583516913,4,4
59,61,3,4_M_intensity_x-soft_pitch_high_rate_slow.wav,8,3.75,3.5,3.5,2.5,3.25,3.75,1.5,3.5,3.5,4,84.68,12,M,x-soft,high,slow,1,0,0,0,0,1,0,0,0,0.3710521169759723,0.025401507,0.1035581241869462,2.5,-0.320249104,0.3710521169759723,-1.480729174,0.025401507,0.025401507,426,3.367573696145125,131.1798497997659,64.02013528217171,213.8037842569524,4,4
60,62,3,5_F_intensity_medium_pitch_high_rate_slow.wav,9,4.25,3.75,3.75,2.25,4.0,4.25,1.75,4.25,4.25,5,84.68,12,F,medium,high,slow,1,1,1,0,1,1,0,1,1,0.5784878614435417,-0.034656742,0.043499876,2.25,0.2328372510751504,0.5784878614435417,-1.135078564,0.6566444790229069,0.5784878614435417,589,3.759410430839002,191.1939323,64.63288729,191.51939200193013,5,5
61,63,3,5_M_intensity_x-loud_pitch_medium_rate_medium.wav,10,4.25,3.75,4.0,2.0,4.0,4.5,2.25,3.5,4.25,5,84.68,12,M,x-loud,medium,medium,1,1,1,0,1,1,0,0,1,0.6566444790229069,0.043499876,0.3891504862338809,2.0,0.3109938686545156,0.9241384718119328,-0.600090578,-0.223994117,0.6566444790229069,227,3.1063492063492064,97.14091891325744,68.15395348537112,231.78334184977004,5,5
62,64,3,6_F_intensity_x-soft_pitch_medium_rate_fast.wav,11,2.5,2.75,1.75,3.5,2.0,2.5,2.5,2.25,2.5,6,31.55,6,F,x-soft,medium,fast,0,0,0,0,0,0,0,0,0,-0.563887713,-0.218237103,-1.444526309,3.5,-1.177032316,-0.485731096,-0.831387832,-0.831381706,-0.485731096,468,1.852471655328798,159.1485978978652,63.58967691004919,194.3349572796044,6,6
63,66,3,7_F_intensity_x-loud_pitch_medium_rate_fast.wav,13,4.25,3.75,4.0,1.75,4.0,4.25,2.25,3.75,4.25,7,104.64,9,F,x-loud,medium,fast,1,1,1,0,1,1,0,1,1,0.6566444790229069,0.043499876,0.3891504862338809,1.75,0.3109938686545156,0.6566444790229069,-0.52193396,0.043499876,0.6566444790229069,31,1.6434920634920636,155.28843097881975,70.50601259489885,328.5686691133861,7,7
64,67,3,7_M_intensity_x-soft_pitch_high_rate_medium.wav,14,4.5,4.25,4.5,1.25,4.0,4.0,1.75,4.25,4.5,7,104.64,9,M,x-soft,high,medium,1,1,1,0,1,1,0,1,1,0.9241384718119328,0.5784878614435417,0.9241384718119328,1.25,0.2328372510751504,0.3109938686545156,-1.056921946,0.5784878614435417,0.8459818542325677,543,1.9308390022675737,123.12595493728494,62.26948950176503,279.6711685261304,7,7
65,68,3,8_F_intensity_medium_pitch_low_rate_fast.wav,15,3.75,3.75,3.5,1.25,3.75,4.25,1.75,3.75,4.0,8,87.72,9,F,medium,low,fast,1,1,0,0,1,1,0,1,1,0.043499876,-0.034656742,-0.223994117,1.25,0.043499876,0.6566444790229069,-1.135078564,0.043499876,0.3891504862338809,341,2.087573696145125,141.9077257867009,62.20551117056303,258.6735026395255,8,8
66,69,3,8_M_intensity_x-loud_pitch_high_rate_medium.wav,16,4.25,4.0,4.25,1.25,4.25,4.25,1.75,4.0,4.25,8,87.72,9,M,x-loud,high,medium,1,1,1,0,1,1,0,1,1,0.6566444790229069,0.3109938686545156,0.6566444790229069,1.25,0.5784878614435417,0.5784878614435417,-1.056921946,0.3109938686545156,0.5784878614435417,716,2.688390022675737,127.7484081004318,67.26856887439747,200.8637122758481,8,8
67,70,3,9_F_intensity_x-loud_pitch_medium_rate_slow.wav,17,4.25,3.75,4.0,1.75,4.0,4.0,2.0,4.0,4.0,9,109.04,13,F,x-loud,medium,slow,1,1,1,0,1,1,0,1,1,0.6566444790229069,0.043499876,0.3891504862338809,1.75,0.2328372510751504,0.3109938686545156,-0.789427953,0.3109938686545156,0.3109938686545156,637,3.4459410430839004,159.8891568702333,66.83567085,226.35326322993305,9,9
68,71,3,9_M_intensity_x-loud_pitch_medium_rate_fast.wav,18,4.0,3.75,4.0,1.75,4.0,4.0,2.25,3.75,4.25,9,109.04,13,M,x-loud,medium,fast,1,1,1,0,1,1,0,1,1,0.3109938686545156,0.043499876,0.3891504862338809,1.75,0.3109938686545156,0.3109938686545156,-0.52193396,0.043499876,0.6566444790229069,72,2.1136961451247167,98.88053902585466,63.765503745187615,369.02182075653866,9,9
69,72,3,10_F_intensity_medium_pitch_high_rate_medium.wav,19,4.25,4.0,4.0,1.5,4.0,4.25,1.75,4.25,4.0,10,50.5,4,F,medium,high,medium,1,1,1,0,1,1,0,1,1,0.6566444790229069,0.3109938686545156,0.3891504862338809,1.5,0.3109938686545156,0.6566444790229069,-1.056921946,0.6566444790229069,0.3109938686545156,799,1.539002267573696,190.6236560280501,65.53718366302358,155.94518933254753,10,10
70,73,3,10_M_intensity_medium_pitch_low_rate_slow.wav,20,4.0,3.75,4.0,1.25,3.5,3.75,2.25,3.75,4.0,10,50.5,4,M,medium,low,slow,1,1,1,0,0,1,0,1,1,0.3891504862338809,0.043499876,0.3891504862338809,1.25,-0.302150735,0.043499876,-0.52193396,0.043499876,0.3109938686545156,192,1.6434920634920636,157.31496659040755,65.34431389585029,146.03051960594937,10,10
71,74,3,7_M_intensity_x-soft_pitch_medium_rate_medium.wav,21,4.25,4.0,4.25,1.5,4.0,4.5,1.75,4.25,4.5,7,104.64,9,M,x-soft,medium,medium,1,1,1,0,1,1,0,1,1,0.6566444790229069,0.3109938686545156,0.5784878614435417,1.5,0.2328372510751504,0.9241384718119328,-1.056921946,0.5784878614435417,0.9241384718119328,542,1.9308390022675737,100.20986904412236,62.85456142906043,279.6711685261304,7,7
72,75,3,8_F_intensity_medium_pitch_high_rate_fast.wav,22,4.0,3.75,4.0,1.75,4.0,4.25,2.0,3.75,4.0,8,87.72,9,F,medium,high,fast,1,1,1,0,1,1,0,1,1,0.3109938686545156,0.043499876,0.3891504862338809,1.75,0.3109938686545156,0.6566444790229069,-0.867584571,0.043499876,0.3109938686545156,345,2.165941043,204.29223187918808,63.656872795432456,249.31426537406568,8,8
73,76,3,8_M_intensity_x-loud_pitch_low_rate_slow.wav,23,3.75,3.75,4.0,1.25,3.5,3.75,2.25,3.5,3.75,8,87.72,9,M,x-loud,low,slow,1,1,1,0,0,1,0,0,1,0.1216564934448548,0.043499876,0.3891504862338809,1.25,-0.302150735,0.043499876,-0.52193396,-0.223994117,0.1216564934448548,709,3.263083900226757,133.77187944706904,66.4797467,165.48762352156328,8,8
74,77,3,9_F_intensity_x-loud_pitch_medium_rate_fast.wav,24,3.75,4.0,3.5,1.25,4.0,4.25,2.0,3.75,4.25,9,109.04,13,F,x-loud,medium,fast,1,1,0,0,1,1,0,1,1,0.043499876,0.3891504862338809,-0.223994117,1.25,0.3109938686545156,0.6566444790229069,-0.789427953,0.043499876,0.6566444790229069,641,2.2704308390022674,160.37365990824455,65.56110233057402,343.54713061542463,9,9
75,78,3,9_M_intensity_x-loud_pitch_low_rate_medium.wav,25,4.0,4.0,4.0,1.5,4.0,4.0,2.25,3.75,4.25,9,109.04,13,M,x-loud,low,medium,1,1,1,0,1,1,0,1,1,0.3891504862338809,0.3109938686545156,0.3891504862338809,1.5,0.3109938686545156,0.3109938686545156,-0.52193396,0.043499876,0.6566444790229069,73,2.5839002267573696,87.08514748255816,62.75926307834442,301.86924089512945,9,9
76,79,3,10_F_intensity_medium_pitch_medium_rate_medium.wav,26,4.5,4.0,4.5,1.5,4.25,4.5,2.0,4.25,4.25,10,50.5,4,F,medium,medium,medium,1,1,1,0,1,1,0,1,1,0.9241384718119328,0.3109938686545156,0.9241384718119328,1.5,0.5784878614435417,0.9241384718119328,-0.789427953,0.5784878614435417,0.5784878614435417,787,1.5128798185941044,155.18141775062995,65.57198977,158.6378488563806,10,10
77,80,3,10_M_intensity_medium_pitch_medium_rate_fast.wav,27,4.25,4.0,4.5,1.5,3.75,4.0,1.75,4.0,4.25,10,50.5,4,M,medium,medium,fast,1,1,1,0,1,1,0,1,1,0.6566444790229069,0.3109938686545156,0.9241384718119328,1.5,-0.034656742,0.3109938686545156,-1.056921946,0.3109938686545156,0.5784878614435417,187,1.0165532879818595,125.85135589167427,66.87946117575994,236.0919027436984,10,10
78,81,4,1_F_intensity_medium_pitch_high_rate_slow.wav,1,3.6,3.6,2.8,1.6,3.4,3.8,2.4,3.6,3.8,1,55.91,7,F,medium,high,slow,1,1,0,0,0,1,0,1,1,0.1456876705165098,0.2587820668347035,-0.46275894,1.6,0.088075423,0.4116282597468538,-0.714427085,0.1492578131927201,0.4183581086412519,667,3.184716553287982,190.66119406388333,68.47105568945976,131.8798684191789,1,1
79,82,4,1_M_intensity_x-loud_pitch_high_rate_fast.wav,2,3.4,3.2,2.4,2.0,3.2,3.0,3.0,3.0,3.4,1,55.91,7,M,x-loud,high,fast,0,0,0,0,0,0,0,0,0,0.2116684397102824,0.001006318,-0.549213927,2.0,-0.05427215,-0.316642596,-0.320212739,-0.180000318,0.2183982886046805,143,1.9308390022675737,125.2226632,73.07112779462206,217.52201996476808,1,1
